Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
585-11-6748,Cairo,Nashik,Member,Male,Sports and travel,8034.4,3,1205.1599999999999,25308.36,3/15/2019,1:05:00 PM,Cash,24103.199999999997,4.761904762,1205.1599999999999,5.3
470-31-3286,Cairo,Nashik,Normal,Male,Health and beauty,1230.06,3,184.509,3874.689,03-01-2019,11:30:00 AM,Credit card,3690.1800000000003,4.761904762,184.509,8.7
152-68-2907,Alex,Pune,Normal,Male,Food and beverages,4332.6,3,649.89,13647.69,2/15/2019,1:30:00 PM,Credit card,12997.8,4.761904762,649.89,9.5
123-35-4896,Giza,Amravati,Normal,Female,Sports and travel,3872.7799999999997,9,1742.751,36597.771,2/17/2019,7:11:00 PM,Ewallet,34855.02,4.761904762,1742.751,5.3
258-69-7810,Giza,Amravati,Normal,Female,Fashion accessories,3058.55,5,764.6375,16057.3875,1/26/2019,6:53:00 PM,Cash,15292.75,4.761904762,764.6375,9.2
334-64-2006,Alex,Pune,Member,Female,Home and lifestyle,5836.5599999999995,2,583.656,12256.776,3/24/2019,2:22:00 PM,Ewallet,11673.119999999999,4.761904762,583.656,9.6
219-61-4139,Giza,Amravati,Normal,Male,Electronic accessories,6895.639999999999,1,344.782,7240.422,1/23/2019,5:16:00 PM,Ewallet,6895.639999999999,4.761904762,344.782,6.4
881-41-7302,Giza,Amravati,Normal,Female,Fashion accessories,5394.169999999999,1,269.70849999999996,5663.878500000001,1/26/2019,10:06:00 AM,Credit card,5394.169999999999,4.761904762,269.70849999999996,4.5
373-09-4567,Giza,Amravati,Normal,Male,Food and beverages,6437.4800000000005,10,3218.7400000000002,67593.54,3/14/2019,8:35:00 PM,Ewallet,64374.8,4.761904762,3218.7400000000002,6.9
642-30-6693,Cairo,Nashik,Normal,Female,Sports and travel,4524.33,6,1357.2990000000002,28503.279000000002,3/17/2019,1:54:00 PM,Ewallet,27145.98,4.761904762,1357.2990000000002,7.8
484-22-8230,Giza,Amravati,Member,Female,Fashion accessories,4306.87,7,1507.4045,31655.4945,01-08-2019,8:08:00 PM,Cash,30148.09,4.761904762,1507.4045,4.5
830-58-2383,Cairo,Nashik,Normal,Male,Home and lifestyle,2635.25,4,527.05,11068.05,02-08-2019,3:26:00 PM,Cash,10541.0,4.761904762,527.05,8.6
559-98-9873,Alex,Pune,Member,Female,Fashion accessories,4452.95,7,1558.5325,32729.1825,02-10-2019,12:56:00 PM,Ewallet,31170.65,4.761904762,1558.5325,5.2
544-32-5024,Giza,Amravati,Member,Female,Food and beverages,4132.57,4,826.514,17356.793999999998,3/28/2019,7:16:00 PM,Credit card,16530.28,4.761904762,826.514,6.4
318-12-0304,Alex,Pune,Normal,Male,Fashion accessories,2540.63,1,127.0315,2667.6615,1/23/2019,12:20:00 PM,Ewallet,2540.63,4.761904762,127.0315,5.2
349-97-8902,Cairo,Nashik,Member,Male,Food and beverages,4804.87,2,480.48699999999997,10090.227,1/17/2019,10:37:00 AM,Ewallet,9609.74,4.761904762,480.48699999999997,8.9
421-95-9805,Alex,Pune,Normal,Female,Electronic accessories,2403.6800000000003,1,120.184,2523.864,02-07-2019,10:18:00 AM,Credit card,2403.6800000000003,4.761904762,120.184,6.2
277-35-5865,Giza,Amravati,Member,Female,Food and beverages,8214.51,9,3696.5294999999996,77627.1195,03-09-2019,11:23:00 AM,Cash,73930.59,4.761904762,3696.5294999999996,6.7
789-23-8625,Cairo,Nashik,Member,Male,Fashion accessories,7737.26,3,1160.589,24372.369,1/24/2019,11:45:00 AM,Cash,23211.780000000002,4.761904762,1160.589,7.2
284-54-4231,Giza,Amravati,Member,Male,Sports and travel,6717.1900000000005,1,335.8595,7053.0495,1/19/2019,4:08:00 PM,Credit card,6717.1900000000005,4.761904762,335.8595,9.0
443-59-0061,Alex,Pune,Member,Male,Food and beverages,5598.35,10,2799.175,58782.675,02-03-2019,11:25:00 AM,Ewallet,55983.5,4.761904762,2799.175,4.2
509-29-3912,Alex,Pune,Member,Female,Sports and travel,3213.7599999999998,9,1446.192,30370.032,3/20/2019,12:24:00 PM,Ewallet,28923.84,4.761904762,1446.192,4.2
327-40-9673,Cairo,Nashik,Member,Male,Sports and travel,6025.799999999999,6,1807.74,37962.54,1/13/2019,7:51:00 PM,Cash,36154.8,4.761904762,1807.74,6.9
840-19-2096,Giza,Amravati,Member,Male,Electronic accessories,7296.53,5,1824.1325,38306.7825,3/14/2019,6:10:00 PM,Ewallet,36482.65,4.761904762,1824.1325,4.4
828-46-6863,Alex,Pune,Member,Male,Food and beverages,8177.99,6,2453.397,51521.337,1/23/2019,11:22:00 AM,Credit card,49067.939999999995,4.761904762,2453.397,4.0
641-96-3695,Giza,Amravati,Member,Female,Fashion accessories,3607.1800000000003,6,1082.154,22725.234,02-07-2019,5:55:00 PM,Ewallet,21643.079999999998,4.761904762,1082.154,8.5
420-97-3340,Alex,Pune,Normal,Female,Food and beverages,5949.4400000000005,3,892.416,18740.736,3/28/2019,3:30:00 PM,Credit card,17848.32,4.761904762,892.416,9.2
436-54-4512,Alex,Pune,Member,Female,Food and beverages,7603.63,1,380.18149999999997,7983.8115,3/20/2019,7:44:00 PM,Cash,7603.63,4.761904762,380.18149999999997,9.8
670-79-6321,Cairo,Nashik,Member,Female,Home and lifestyle,7850.97,7,2747.8394999999996,57704.629499999995,1/17/2019,3:27:00 PM,Credit card,54956.79,4.761904762,2747.8394999999996,4.9
852-62-7105,Cairo,Nashik,Normal,Female,Fashion accessories,6909.75,10,3454.875,72552.375,01-12-2019,11:25:00 AM,Credit card,69097.5,4.761904762,3454.875,4.4
598-06-7312,Cairo,Nashik,Member,Male,Fashion accessories,7582.049999999999,1,379.10249999999996,7961.1525,2/16/2019,3:42:00 PM,Cash,7582.049999999999,4.761904762,379.10249999999996,6.8
135-13-8269,Cairo,Nashik,Member,Female,Food and beverages,6547.04,2,654.704,13748.784,1/26/2019,4:04:00 PM,Cash,13094.08,4.761904762,654.704,9.1
816-57-2053,Alex,Pune,Normal,Male,Sports and travel,5052.21,2,505.221,10609.641,03-09-2019,12:37:00 PM,Ewallet,10104.42,4.761904762,505.221,8.7
628-90-8624,Cairo,Nashik,Member,Male,Health and beauty,6854.139999999999,10,3427.0699999999997,71968.47,3/14/2019,2:41:00 PM,Cash,68541.4,4.761904762,3427.0699999999997,5.0
856-66-2701,Alex,Pune,Member,Male,Home and lifestyle,4423.9,3,663.585,13935.285000000002,1/25/2019,2:19:00 PM,Ewallet,13271.7,4.761904762,663.585,7.5
308-39-1707,Alex,Pune,Normal,Female,Fashion accessories,1003.47,1,50.173500000000004,1053.6435,1/26/2019,6:19:00 PM,Credit card,1003.47,4.761904762,50.173500000000004,8.2
149-61-1929,Alex,Pune,Normal,Male,Sports and travel,5327.7699999999995,10,2663.8849999999998,55941.585,1/19/2019,2:08:00 PM,Credit card,53277.7,4.761904762,2663.8849999999998,6.7
655-07-2265,Alex,Pune,Normal,Male,Electronic accessories,6499.7300000000005,3,974.9594999999999,20474.1495,03-05-2019,4:38:00 PM,Ewallet,19499.190000000002,4.761904762,974.9594999999999,5.4
589-02-8023,Alex,Pune,Member,Male,Food and beverages,6952.91,2,695.291,14601.111,1/15/2019,10:54:00 AM,Credit card,13905.82,4.761904762,695.291,7.0
420-04-7590,Cairo,Nashik,Normal,Male,Home and lifestyle,8275.1,3,1241.265,26066.565000000002,3/18/2019,11:29:00 AM,Ewallet,24825.300000000003,4.761904762,1241.265,4.7
182-88-2763,Cairo,Nashik,Member,Male,Food and beverages,6632.53,3,994.8795,20892.4695,3/20/2019,7:28:00 PM,Credit card,19897.59,4.761904762,994.8795,5.0
188-55-0967,Cairo,Nashik,Member,Male,Health and beauty,5517.01,10,2758.505,57928.604999999996,1/15/2019,3:01:00 PM,Credit card,55170.100000000006,4.761904762,2758.505,5.0
610-46-4100,Alex,Pune,Normal,Male,Health and beauty,2402.85,7,840.9975000000001,17660.9475,03-03-2019,8:31:00 PM,Credit card,16819.95,4.761904762,840.9975000000001,6.0
318-81-2368,Giza,Amravati,Normal,Female,Electronic accessories,3834.6000000000004,1,191.73000000000002,4026.33,3/19/2019,12:16:00 PM,Cash,3834.6000000000004,4.761904762,191.73000000000002,6.3
364-33-8584,Cairo,Nashik,Member,Female,Food and beverages,1463.29,5,365.8225,7682.2725,03-08-2019,3:27:00 PM,Cash,7316.450000000001,4.761904762,365.8225,8.5
665-63-9737,Cairo,Nashik,Normal,Male,Fashion accessories,4350.860000000001,3,652.629,13705.208999999999,2/27/2019,5:36:00 PM,Ewallet,13052.58,4.761904762,652.629,7.5
695-09-5146,Cairo,Nashik,Member,Female,Food and beverages,8199.57,3,1229.9355,25828.6455,2/23/2019,8:00:00 PM,Ewallet,24598.71,4.761904762,1229.9355,6.4
155-45-3814,Giza,Amravati,Member,Female,Electronic accessories,7349.65,8,2939.86,61737.060000000005,3/19/2019,3:29:00 PM,Ewallet,58797.2,4.761904762,2939.86,4.7
794-32-2436,Cairo,Nashik,Member,Male,Electronic accessories,4620.610000000001,2,462.06100000000004,9703.280999999999,3/27/2019,3:08:00 PM,Ewallet,9241.220000000001,4.761904762,462.06100000000004,6.0
131-15-8856,Giza,Amravati,Member,Female,Food and beverages,6019.16,8,2407.6639999999998,50560.944,3/30/2019,7:26:00 PM,Credit card,48153.28,4.761904762,2407.6639999999998,4.0
273-84-2164,Giza,Amravati,Member,Male,Electronic accessories,1000.1500000000001,5,250.03750000000002,5250.7875,2/16/2019,3:53:00 PM,Ewallet,5000.75,4.761904762,250.03750000000002,5.5
706-36-6154,Alex,Pune,Member,Male,Home and lifestyle,1606.8799999999999,9,723.096,15185.016,1/18/2019,6:43:00 PM,Ewallet,14461.92,4.761904762,723.096,8.7
778-89-7974,Giza,Amravati,Normal,Male,Health and beauty,5827.429999999999,6,1748.2289999999998,36712.809,3/30/2019,2:58:00 PM,Cash,34964.58,4.761904762,1748.2289999999998,7.4
574-31-8277,Cairo,Nashik,Member,Male,Fashion accessories,2791.2900000000004,1,139.5645,2930.8545000000004,3/20/2019,7:55:00 PM,Cash,2791.2900000000004,4.761904762,139.5645,5.6
859-71-0933,Giza,Amravati,Member,Female,Sports and travel,1285.67,2,128.567,2699.907,1/16/2019,3:10:00 PM,Cash,2571.34,4.761904762,128.567,6.3
740-11-5257,Giza,Amravati,Normal,Male,Electronic accessories,2053.42,10,1026.71,21560.91,2/24/2019,4:44:00 PM,Cash,20534.2,4.761904762,1026.71,7.1
369-82-2676,Cairo,Nashik,Normal,Male,Electronic accessories,6279.78,5,1569.945,32968.845,1/15/2019,6:22:00 PM,Ewallet,31398.9,4.761904762,1569.945,7.8
563-47-4072,Cairo,Nashik,Normal,Female,Health and beauty,4632.2300000000005,6,1389.6689999999999,29183.049,1/22/2019,11:52:00 AM,Cash,27793.38,4.761904762,1389.6689999999999,9.9
742-04-5161,Alex,Pune,Member,Male,Home and lifestyle,6040.74,10,3020.37,63427.770000000004,02-03-2019,5:24:00 PM,Cash,60407.399999999994,4.761904762,3020.37,7.3
149-15-7606,Cairo,Nashik,Member,Male,Sports and travel,3097.56,9,1393.902,29271.942,03-06-2019,3:31:00 PM,Ewallet,27878.04,4.761904762,1393.902,5.1
133-77-3154,Cairo,Nashik,Member,Male,Fashion accessories,4994.94,4,998.9879999999999,20978.748,2/16/2019,6:04:00 PM,Credit card,19979.76,4.761904762,998.9879999999999,9.4
169-52-4504,Alex,Pune,Normal,Female,Electronic accessories,1302.27,3,195.3405,4102.1505,3/14/2019,2:13:00 PM,Credit card,3906.81,4.761904762,195.3405,5.8
250-81-7186,Giza,Amravati,Normal,Female,Electronic accessories,8274.27,1,413.71349999999995,8687.9835,2/27/2019,10:23:00 AM,Credit card,8274.27,4.761904762,413.71349999999995,8.0
562-12-5430,Alex,Pune,Member,Female,Fashion accessories,7316.450000000001,3,1097.4675,23046.8175,1/18/2019,10:11:00 AM,Ewallet,21949.35,4.761904762,1097.4675,7.9
816-72-8853,Alex,Pune,Member,Female,Sports and travel,2318.19,5,579.5475,12170.4975,1/29/2019,3:48:00 PM,Cash,11590.95,4.761904762,579.5475,5.9
491-38-3499,Alex,Pune,Member,Male,Fashion accessories,4602.35,1,230.1175,4832.4675,2/26/2019,5:46:00 PM,Credit card,4602.35,4.761904762,230.1175,4.9
322-02-2271,Cairo,Nashik,Normal,Female,Sports and travel,3566.5099999999998,3,534.9765,11234.506500000001,02-03-2019,11:46:00 AM,Cash,10699.529999999999,4.761904762,534.9765,9.3
842-29-4695,Giza,Amravati,Member,Male,Sports and travel,1422.6200000000001,7,497.917,10456.257,1/16/2019,12:07:00 PM,Credit card,9958.34,4.761904762,497.917,7.9
725-67-2480,Cairo,Nashik,Member,Female,Fashion accessories,4876.25,6,1462.875,30720.375,3/24/2019,6:14:00 PM,Credit card,29257.5,4.761904762,1462.875,5.9
641-51-2661,Giza,Amravati,Member,Female,Food and beverages,7229.299999999999,10,3614.6499999999996,75907.65,02-12-2019,2:45:00 PM,Credit card,72293.0,4.761904762,3614.6499999999996,9.9
714-02-3114,Giza,Amravati,Normal,Female,Sports and travel,8200.4,2,820.0400000000001,17220.84,2/21/2019,11:39:00 AM,Cash,16400.8,4.761904762,820.0400000000001,7.7
518-17-2983,Alex,Pune,Normal,Female,Fashion accessories,4036.2900000000004,4,807.258,16952.418,02-04-2019,3:44:00 PM,Ewallet,16145.160000000002,4.761904762,807.258,7.6
779-42-2410,Cairo,Nashik,Member,Male,Food and beverages,4792.42,3,718.8629999999999,15096.123,2/20/2019,1:06:00 PM,Ewallet,14377.26,4.761904762,718.8629999999999,7.7
190-14-3147,Cairo,Nashik,Normal,Female,Health and beauty,1491.51,4,298.30199999999996,6264.342000000001,2/23/2019,8:43:00 PM,Ewallet,5966.04,4.761904762,298.30199999999996,6.4
408-66-6712,Giza,Amravati,Member,Female,Health and beauty,3959.9300000000003,6,1187.979,24947.558999999997,2/16/2019,2:19:00 PM,Ewallet,23759.579999999998,4.761904762,1187.979,4.4
679-22-6530,Cairo,Nashik,Normal,Female,Sports and travel,3371.4599999999996,2,337.146,7080.066000000001,1/17/2019,10:01:00 AM,Credit card,6742.919999999999,4.761904762,337.146,4.1
588-47-8641,Alex,Pune,Member,Male,Fashion accessories,4651.32,10,2325.66,48838.85999999999,1/14/2019,7:30:00 PM,Ewallet,46513.2,4.761904762,2325.66,4.4
642-61-4706,Cairo,Nashik,Member,Male,Food and beverages,7752.200000000001,2,775.22,16279.619999999999,3/30/2019,4:34:00 PM,Cash,15504.400000000001,4.761904762,775.22,5.5
576-31-4774,Cairo,Nashik,Normal,Female,Health and beauty,6093.03,3,913.9544999999999,19193.0445,03-02-2019,1:10:00 PM,Ewallet,18279.09,4.761904762,913.9544999999999,4.0
556-41-6224,Giza,Amravati,Normal,Male,Health and beauty,2792.12,8,1116.848,23453.808,2/15/2019,5:10:00 PM,Credit card,22336.96,4.761904762,1116.848,9.3
811-03-8790,Alex,Pune,Normal,Female,Electronic accessories,3774.8399999999997,10,1887.4199999999998,39635.82,03-01-2019,10:22:00 AM,Credit card,37748.4,4.761904762,1887.4199999999998,4.8
242-11-3142,Cairo,Nashik,Member,Male,Fashion accessories,6952.91,2,695.291,14601.111,2/24/2019,7:57:00 PM,Cash,13905.82,4.761904762,695.291,4.6
752-23-3760,Cairo,Nashik,Member,Female,Sports and travel,5318.639999999999,7,1861.5240000000001,39092.004,2/19/2019,7:29:00 PM,Credit card,37230.48,4.761904762,1861.5240000000001,7.3
274-05-5470,Alex,Pune,Member,Female,Food and beverages,6098.01,4,1219.602,25611.642,2/23/2019,6:30:00 PM,Cash,24392.04,4.761904762,1219.602,6.0
648-94-3045,Giza,Amravati,Normal,Male,Health and beauty,4892.85,10,2446.425,51374.925,02-07-2019,2:27:00 PM,Ewallet,48928.5,4.761904762,2446.425,8.1
130-67-4723,Alex,Pune,Member,Male,Food and beverages,4025.5,6,1207.65,25360.65,01-11-2019,1:57:00 PM,Ewallet,24153.0,4.761904762,1207.65,9.4
528-87-5606,Cairo,Nashik,Member,Female,Electronic accessories,3276.8399999999997,1,163.84199999999998,3440.6820000000002,02-12-2019,7:43:00 PM,Cash,3276.8399999999997,4.761904762,163.84199999999998,6.5
320-85-2052,Cairo,Nashik,Normal,Female,Sports and travel,2889.23,1,144.4615,3033.6915,1/14/2019,10:11:00 AM,Credit card,2889.23,4.761904762,144.4615,7.0
370-96-0655,Giza,Amravati,Normal,Female,Fashion accessories,4093.56,6,1228.068,25789.428,01-09-2019,1:46:00 PM,Ewallet,24561.36,4.761904762,1228.068,7.1
105-10-6182,Alex,Pune,Member,Male,Fashion accessories,1782.8400000000001,2,178.28400000000002,3743.964,2/27/2019,12:22:00 PM,Ewallet,3565.6800000000003,4.761904762,178.28400000000002,6.6
510-79-0415,Cairo,Nashik,Member,Female,Sports and travel,1915.6399999999999,6,574.692,12068.532,1/24/2019,7:20:00 PM,Ewallet,11493.839999999998,4.761904762,574.692,4.9
241-96-5076,Cairo,Nashik,Member,Female,Home and lifestyle,4075.3,2,407.53000000000003,8558.13,01-08-2019,12:58:00 PM,Credit card,8150.6,4.761904762,407.53000000000003,6.4
767-97-4650,Cairo,Nashik,Member,Female,Sports and travel,5380.889999999999,2,538.0889999999999,11299.869,01-08-2019,11:59:00 AM,Credit card,10761.779999999999,4.761904762,538.0889999999999,8.0
648-83-1321,Alex,Pune,Member,Male,Home and lifestyle,5275.4800000000005,10,2637.7400000000002,55392.54,1/16/2019,5:59:00 PM,Cash,52754.8,4.761904762,2637.7400000000002,4.3
173-57-2300,Giza,Amravati,Member,Male,Sports and travel,6049.04,2,604.904,12702.984,3/13/2019,12:51:00 PM,Cash,12098.08,4.761904762,604.904,6.1
305-03-2383,Alex,Pune,Normal,Female,Food and beverages,5569.299999999999,3,835.395,17543.295000000002,2/15/2019,10:36:00 AM,Cash,16707.9,4.761904762,835.395,7.5
394-55-6384,Giza,Amravati,Member,Female,Sports and travel,5825.7699999999995,9,2621.5965,55053.52649999999,1/25/2019,1:38:00 PM,Cash,52431.93,4.761904762,2621.5965,6.7
266-20-6657,Giza,Amravati,Member,Male,Food and beverages,4568.32,7,1598.912,33577.152,03-12-2019,7:39:00 PM,Ewallet,31978.239999999998,4.761904762,1598.912,5.2
689-05-1884,Alex,Pune,Member,Male,Health and beauty,4036.2900000000004,10,2018.1450000000002,42381.045,03-04-2019,12:44:00 PM,Cash,40362.9,4.761904762,2018.1450000000002,8.8
196-01-2849,Giza,Amravati,Member,Female,Fashion accessories,6090.54,7,2131.689,44765.469,02-10-2019,1:56:00 PM,Cash,42633.78,4.761904762,2131.689,9.5
372-62-5264,Giza,Amravati,Normal,Female,Food and beverages,4365.8,9,1964.6100000000001,41256.81,1/16/2019,2:42:00 PM,Cash,39292.2,4.761904762,1964.6100000000001,7.6
800-09-8606,Alex,Pune,Member,Female,Home and lifestyle,7251.71,5,1812.9275,38071.4775,1/29/2019,7:45:00 PM,Cash,36258.55,4.761904762,1812.9275,6.6
182-52-7000,Alex,Pune,Member,Female,Sports and travel,2244.3199999999997,4,448.86400000000003,9426.144,01-01-2019,8:26:00 PM,Ewallet,8977.279999999999,4.761904762,448.86400000000003,6.9
826-58-8051,Cairo,Nashik,Normal,Male,Home and lifestyle,5161.7699999999995,4,1032.354,21679.433999999997,01-06-2019,7:46:00 PM,Ewallet,20647.079999999998,4.761904762,1032.354,4.3
868-06-0466,Alex,Pune,Member,Male,Electronic accessories,5775.139999999999,9,2598.813,54575.073,2/19/2019,7:38:00 PM,Credit card,51976.26,4.761904762,2598.813,7.8
751-41-9720,Giza,Amravati,Normal,Male,Home and lifestyle,8092.5,10,4046.25,84971.25,01-12-2019,4:18:00 PM,Ewallet,80925.0,4.761904762,4046.25,8.0
626-43-7888,Giza,Amravati,Normal,Female,Fashion accessories,5014.03,8,2005.612,42117.852,02-07-2019,12:23:00 PM,Ewallet,40112.24,4.761904762,2005.612,9.6
176-64-7711,Cairo,Nashik,Normal,Male,Food and beverages,2682.56,3,402.384,8450.064,3/27/2019,7:11:00 PM,Credit card,8047.679999999999,4.761904762,402.384,4.3
191-29-0321,Cairo,Nashik,Member,Female,Fashion accessories,1640.9099999999999,10,820.4549999999999,17229.555,2/27/2019,6:57:00 PM,Credit card,16409.1,4.761904762,820.4549999999999,5.0
729-06-2010,Cairo,Nashik,Member,Male,Health and beauty,6679.01,9,3005.5545,63116.6445,01-06-2019,11:18:00 AM,Cash,60111.090000000004,4.761904762,3005.5545,9.2
640-48-5028,Cairo,Nashik,Member,Female,Home and lifestyle,7336.37,9,3301.3665,69328.69649999999,03-02-2019,12:40:00 PM,Cash,66027.33,4.761904762,3301.3665,6.3
186-79-9562,Cairo,Nashik,Normal,Male,Health and beauty,5956.91,7,2084.9184999999998,43783.2885,3/29/2019,2:06:00 PM,Cash,41698.369999999995,4.761904762,2084.9184999999998,8.9
834-45-5519,Cairo,Nashik,Normal,Female,Electronic accessories,3569.0,4,713.8,14989.8,1/31/2019,8:48:00 PM,Ewallet,14276.0,4.761904762,713.8,7.6
162-65-8559,Giza,Amravati,Member,Male,Food and beverages,5725.34,1,286.267,6011.607,1/21/2019,8:13:00 PM,Cash,5725.34,4.761904762,286.267,4.8
760-27-5490,Giza,Amravati,Normal,Male,Fashion accessories,1296.46,8,518.5840000000001,10890.264,1/20/2019,8:37:00 PM,Ewallet,10371.68,4.761904762,518.5840000000001,9.1
445-30-9252,Alex,Pune,Normal,Male,Sports and travel,2133.1,3,319.965,6719.264999999999,1/17/2019,5:59:00 PM,Ewallet,6399.299999999999,4.761904762,319.965,6.1
786-94-2700,Alex,Pune,Member,Male,Food and beverages,6691.46,6,2007.438,42156.198000000004,2/28/2019,8:18:00 PM,Cash,40148.76,4.761904762,2007.438,9.1
728-88-7867,Giza,Amravati,Member,Female,Home and lifestyle,6268.99,4,1253.798,26329.758,3/19/2019,3:52:00 PM,Ewallet,25075.96,4.761904762,1253.798,8.3
183-21-3799,Giza,Amravati,Normal,Female,Electronic accessories,6443.29,9,2899.4805,60889.090500000006,2/19/2019,3:14:00 PM,Ewallet,57989.60999999999,4.761904762,2899.4805,7.2
268-20-3585,Giza,Amravati,Normal,Female,Health and beauty,1149.55,9,517.2975,10863.2475,02-04-2019,12:50:00 PM,Ewallet,10345.95,4.761904762,517.2975,6.0
735-32-9839,Giza,Amravati,Member,Male,Fashion accessories,8192.1,8,3276.8399999999997,68813.64,1/31/2019,10:36:00 AM,Ewallet,65536.8,4.761904762,3276.8399999999997,8.5
258-92-7466,Alex,Pune,Normal,Female,Health and beauty,2961.44,5,740.36,15547.56,02-06-2019,6:33:00 PM,Credit card,14807.2,4.761904762,740.36,6.6
857-16-3520,Alex,Pune,Member,Female,Fashion accessories,5931.179999999999,7,2075.913,43594.173,3/28/2019,4:06:00 PM,Ewallet,41518.26,4.761904762,2075.913,4.5
482-17-1179,Alex,Pune,Member,Male,Electronic accessories,991.02,3,148.653,3121.7129999999997,1/19/2019,12:47:00 PM,Credit card,2973.06,4.761904762,148.653,8.1
788-21-5741,Alex,Pune,Normal,Male,Fashion accessories,3766.5400000000004,3,564.981,11864.601,2/17/2019,1:34:00 PM,Credit card,11299.619999999999,4.761904762,564.981,7.2
821-14-9046,Cairo,Nashik,Member,Female,Fashion accessories,1450.8400000000001,6,435.25199999999995,9140.292,1/18/2019,3:04:00 PM,Credit card,8705.039999999999,4.761904762,435.25199999999995,6.1
418-05-0656,Cairo,Nashik,Normal,Female,Fashion accessories,2121.48,7,742.518,15592.878,02-02-2019,8:42:00 PM,Cash,14850.359999999999,4.761904762,742.518,7.1
678-79-0726,Giza,Amravati,Member,Female,Sports and travel,7522.29,9,3385.0305,71085.6405,1/18/2019,3:28:00 PM,Cash,67700.61,4.761904762,3385.0305,5.1
776-68-1096,Cairo,Nashik,Normal,Male,Home and lifestyle,3661.9599999999996,3,549.294,11535.174,3/18/2019,1:45:00 PM,Credit card,10985.880000000001,4.761904762,549.294,7.9
592-46-1692,Giza,Amravati,Member,Female,Food and beverages,3051.9100000000003,7,1068.1685,22431.5385,01-11-2019,8:10:00 PM,Cash,21363.37,4.761904762,1068.1685,7.4
434-35-9162,Cairo,Nashik,Member,Male,Food and beverages,1937.22,4,387.444,8136.3240000000005,02-04-2019,6:53:00 PM,Ewallet,7748.88,4.761904762,387.444,7.4
149-14-0304,Giza,Amravati,Member,Female,Health and beauty,2365.5,8,946.2,19870.2,02-06-2019,2:24:00 PM,Cash,18924.0,4.761904762,946.2,6.6
442-44-6497,Giza,Amravati,Member,Male,Home and lifestyle,4612.31,3,691.8465,14528.7765,01-08-2019,11:42:00 AM,Credit card,13836.93,4.761904762,691.8465,5.9
174-64-0215,Cairo,Nashik,Normal,Male,Sports and travel,5788.419999999999,10,2894.2099999999996,60778.409999999996,03-05-2019,5:49:00 PM,Credit card,57884.2,4.761904762,2894.2099999999996,8.9
210-74-9613,Giza,Amravati,Normal,Male,Fashion accessories,8072.580000000001,4,1614.516,33904.836,3/16/2019,3:33:00 PM,Ewallet,32290.320000000003,4.761904762,1614.516,6.8
299-29-0180,Cairo,Nashik,Member,Female,Home and lifestyle,4330.94,7,1515.8290000000002,31832.409000000003,03-09-2019,10:54:00 AM,Cash,30316.579999999998,4.761904762,1515.8290000000002,9.3
247-11-2470,Alex,Pune,Member,Female,Fashion accessories,1852.56,4,370.51200000000006,7780.752,03-01-2019,4:23:00 PM,Credit card,7410.24,4.761904762,370.51200000000006,4.4
635-28-5728,Alex,Pune,Normal,Male,Health and beauty,4648.0,3,697.2,14641.2,2/28/2019,7:33:00 PM,Ewallet,13944.0,4.761904762,697.2,4.8
756-49-0168,Alex,Pune,Member,Male,Fashion accessories,1635.1,1,81.755,1716.8549999999998,02-08-2019,11:39:00 AM,Ewallet,1635.1,4.761904762,81.755,9.5
438-23-1242,Cairo,Nashik,Normal,Male,Electronic accessories,6298.04,7,2204.314,46290.594,1/24/2019,10:38:00 AM,Ewallet,44086.28,4.761904762,2204.314,8.9
238-45-6950,Cairo,Nashik,Member,Male,Food and beverages,4458.76,1,222.938,4681.698,03-01-2019,8:03:00 PM,Ewallet,4458.76,4.761904762,222.938,6.4
607-65-2441,Giza,Amravati,Member,Male,Health and beauty,6801.85,10,3400.925,71419.425,03-10-2019,12:39:00 PM,Credit card,68018.5,4.761904762,3400.925,6.0
386-27-7606,Giza,Amravati,Member,Female,Home and lifestyle,6739.6,7,2358.86,49536.060000000005,3/23/2019,3:59:00 PM,Credit card,47177.2,4.761904762,2358.86,8.1
137-63-5492,Giza,Amravati,Normal,Male,Electronic accessories,4877.08,10,2438.54,51209.340000000004,1/29/2019,2:26:00 PM,Ewallet,48770.8,4.761904762,2438.54,9.0
197-77-7132,Cairo,Nashik,Member,Male,Electronic accessories,7599.4800000000005,8,3039.7920000000004,63835.632000000005,01-12-2019,6:22:00 PM,Ewallet,60795.840000000004,4.761904762,3039.7920000000004,6.0
805-86-0265,Alex,Pune,Normal,Male,Home and lifestyle,7798.679999999999,9,3509.4059999999995,73697.526,3/20/2019,11:32:00 AM,Cash,70188.12,4.761904762,3509.4059999999995,9.8
733-29-1227,Giza,Amravati,Normal,Male,Home and lifestyle,4615.63,7,1615.4705,33924.8805,3/23/2019,12:41:00 PM,Cash,32309.41,4.761904762,1615.4705,8.5
451-73-2711,Giza,Amravati,Normal,Male,Food and beverages,7040.889999999999,1,352.0445,7392.9345,1/14/2019,3:20:00 PM,Ewallet,7040.889999999999,4.761904762,352.0445,8.8
373-14-0504,Alex,Pune,Member,Female,Sports and travel,5945.29,2,594.529,12485.109,02-12-2019,2:33:00 PM,Ewallet,11890.58,4.761904762,594.529,8.8
